feature,bin,n,hit_rate,mean_long_only_return,mean_target,mean_prediction,mae,artifact_id,artifact_name,workflow_run_id,created_at,updated_at,expires_at,artifact_size_bytes
origin_spy_trend_ma50_200,"(0.0634, 0.0795]",6049,0.4552818647710365,0.0020897190646916,0.004596724008971,0.0039099926853124,0.0213560016502997,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_trend_ma50_200,"(0.0795, 0.0902]",5985,0.560233918128655,0.0048904295489004,0.0045220668082498,0.0023261252698512,0.0176509562491894,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_20d,"(0.0557, 0.103]",6043,0.4866788019195763,0.0044755180939135,0.006037348456601,0.0028909987035102,0.0208196758047573,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_20d,"(0.103, 0.125]",6080,0.5416118421052631,0.0015625029294412,-1.4091630588172609e-05,0.001013099190513,0.0221667407867443,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_20d,"(0.125, 0.14]",6017,0.5479474821339538,0.0006907685129019,-0.0006989745553931,0.0015890884429658,0.0191122217413074,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_20d,"(0.14, 0.207]",5985,0.5996658312447786,0.0062085184520716,0.0057353996454442,0.0083711979597222,0.0190158020415449,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_60d,"(0.0849, 0.112]",6048,0.4646164021164021,0.0011081000329855,0.002475992542978,0.0010919402267465,0.0193556617271138,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_60d,"(0.112, 0.127]",6048,0.597718253968254,0.0017704366275348,-0.0016417849383244,0.000281600850652,0.0205672595940865,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_60d,"(0.127, 0.14]",6002,0.538487170943019,0.0053428108991439,0.005615352216841,0.005646131596703,0.0189372096048566,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_volatility_60d,"(0.14, 0.158]",6027,0.5745810519329683,0.0047093031343641,0.004607603283395,0.0068189571784265,0.0222797308957486,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_vol_change_20d,"(-0.517, -0.303]",6075,0.525761316872428,0.0072791361188272,0.0094369130729945,0.0027438252496927,0.0208847212356999,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_vol_change_20d,"(-0.303, 0.00464]",5996,0.533689126084056,0.0023808023338192,0.0002062327677718,-0.0005112385908326,0.0198811319584457,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_vol_change_20d,"(0.00464, 0.27]",6048,0.5535714285714286,0.0010976162731536,-0.0004881004971655,0.0041914362948876,0.0196701606890662,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_spy_vol_change_20d,"(0.27, 1.673]",6006,0.5624375624375625,0.0021187953371317,0.001815662637413,0.0073826098370235,0.0207039323560534,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_20d,"(0.0466, 0.429]",6086,0.6063095629313178,0.0076905451809134,0.0058996432679122,0.002792315768279,0.0203998902419431,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_20d,"(0.429, 0.667]",7959,0.525568538761151,0.0012044799712849,0.0004749258827052,0.0045407075381392,0.0199277267242423,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_20d,"(0.667, 0.81]",4893,0.547925608011445,0.0012876839996179,0.0009410424622819,0.0047211209402567,0.0211560219709494,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_20d,"(0.81, 1.0]",5187,0.4946982841719683,0.002924264287194,0.0042855160575548,0.0013609298961676,0.0198804653543628,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_252d,"(0.713, 0.905]",7655,0.4479425212279556,0.0011100788866309,0.0029019003011559,0.0016329296475909,0.0187160031379228,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_252d,"(0.905, 0.952]",5550,0.5488288288288288,0.0044778417822791,0.0036780260958826,0.0058709014270802,0.0179280557670875,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_252d,"(0.952, 1.0]",10920,0.6085164835164835,0.0040760288426276,0.0021878722481639,0.0034990415587262,0.0225845407307245,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_above_sma200,"(0.38, 0.714]",6065,0.4753503709810388,0.002075033128312,0.0029371670033981,0.0062706615314721,0.0204734552031369,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_above_sma200,"(0.714, 0.952]",7245,0.6161490683229813,0.0031365281067301,-0.0002430159901246,0.0005873264541432,0.0219050412612414,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_market_breadth_above_sma200,"(0.952, 1.0]",10815,0.5337956541840037,0.003934414116859,0.0046662403661849,0.0037916200504159,0.019095826959124,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_daily_volatility,"(0.0015400000000000001, 0.00848]",6043,0.5232500413701804,0.0036934221725413,0.0046682477476992,0.0036254762539886,0.0195704507370719,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_daily_volatility,"(0.00848, 0.0114]",6048,0.4925595238095238,0.0008129513860438,0.0008535699370682,0.0025442438249224,0.0201979257790166,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_daily_volatility,"(0.0114, 0.0156]",6106,0.5776285620700949,0.0029403466710177,0.0004920196025836,0.0022511659339164,0.0198551281745976,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_daily_volatility,"(0.0156, 0.0647]",5928,0.5823211875843455,0.0055111460502037,0.0050846445302523,0.005440478128444,0.0215482788053196,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_return_20d_dispersion,"(0.0172, 0.046]",6096,0.5885826771653543,0.0034225398478175,0.0021750577311924,0.0044080095656119,0.0179346115822512,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_return_20d_dispersion,"(0.046, 0.0577]",6022,0.5273995350381933,0.0015799993793407,0.0005740555015664,0.0010398420543251,0.0191251491974044,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_return_20d_dispersion,"(0.0577, 0.0708]",6022,0.4910328794420458,0.003368512115314,0.0050661590476396,0.0034755010868538,0.0216499950003037,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_cross_asset_return_20d_dispersion,"(0.0708, 0.157]",5985,0.5679197994987468,0.004544055404711,0.0032237481441568,0.0048839583100659,0.0224757874258387,10526733832,regime-analysis-121,35288873707,2026-09-18T00:55:28Z,2026-09-18T00:55:28Z,2026-10-18T00:55:27Z,2210476
origin_vix_market,"(13.469000000000001, 15.86]",6211,0.5081307357913379,0.0029178412440819,0.0036097864968035,0.0036398818024374,0.0182497778502327,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_market,"(15.86, 17.08]",5896,0.4592944369063772,-0.0003700866980287,0.000510576617886,0.003208250923454,0.0212904420301242,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_market,"(17.08, 19.08]",5991,0.5062593890836254,0.0018712430119051,0.0030706075545396,0.003748196905436,0.0217538016302329,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_market,"(19.08, 31.05]",6027,0.6190476190476191,0.0061166807877783,0.0052147216023746,0.0065180365297874,0.0195726079580223,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_1d,"(-5.361000000000001, -0.7]",6169,0.5179121413519209,0.0018799818591714,0.0018514260115581,0.0052048196020544,0.019813938296795,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_1d,"(-0.7, -0.12]",6185,0.5283751010509297,0.0025652127663201,0.0034500661222618,0.0033339264817116,0.0199628918838364,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_1d,"(-0.12, 0.65]",5812,0.5273571920165175,0.0036298206729482,0.0040446386270535,0.0039277346055785,0.020210923714229,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_1d,"(0.65, 6.11]",5959,0.5202215136767914,0.0025938187594538,0.0031864968779215,0.0046494287972877,0.0208089259750928,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_5d,"(-10.071, -1.45]",6043,0.545755419493629,0.0026467547721992,0.0020296159303314,0.0054203698925166,0.0205296184471717,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_5d,"(-1.45, 0.01]",6069,0.5149118470917778,0.0011621771145263,0.0016428086598601,0.0033612432617099,0.0202840336449261,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_5d,"(0.01, 1.09]",6059,0.4548605380425813,0.0002314325820339,0.0017734672500573,0.0036306076265973,0.0207964274868646,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_5d,"(1.09, 9.63]",5954,0.57927443735304,0.0066453965026327,0.0071003136942694,0.0047212420086951,0.0191466428547038,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_20d,"(-13.030999999999999, -2.04]",6127,0.5080789946140036,0.0021315702780997,0.0030436352357816,0.0027293827426447,0.0204959403153989,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_20d,"(-2.04, 0.07]",6022,0.5117901029558286,0.0022850828500158,0.0022307173559448,0.0041494662075434,0.0186753614523748,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_20d,"(0.07, 2.13]",5949,0.5130273995629517,0.0053116177067395,0.0068815983629087,0.0042598070600997,0.0199127279495987,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_change_20d,"(2.13, 11.19]",6027,0.5609756097560976,0.0009286243626303,0.0003709173650877,0.0060079975740129,0.0216801856008496,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_1d,"(-0.185, -0.0417]",6064,0.5181398416886543,0.0020470372856357,0.0023041317710742,0.0050685672481488,0.0196897201230811,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_1d,"(-0.0417, -0.00667]",6080,0.5322368421052631,0.0026955871623649,0.0033256481851319,0.0034530161166087,0.0200365763384429,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_1d,"(-0.00667, 0.0427]",6022,0.510129525074726,0.0020035472893511,0.002443443989748,0.0036865157151373,0.0205337332222163,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_1d,"(0.0427, 0.397]",5959,0.5333109582144655,0.0038846730934607,0.0044217595059242,0.0049223829043139,0.0205225644804245,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_5d,"(-0.382, -0.0791]",6043,0.5318550388879696,0.0026713837617269,0.0022513683639959,0.0052630800949338,0.0202556162388851,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_5d,"(-0.0791, 0.000614]",6069,0.5287526775416049,0.0011376536372292,0.001422006228383,0.0035178592193294,0.0205568620095125,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_5d,"(0.000614, 0.0679]",6059,0.4490840072619244,-0.0007719499868397,0.0004115428431215,0.0032482961371396,0.0209959709509018,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_5d,"(0.0679, 0.54]",5954,0.5851528384279476,0.0076664739270207,0.0084862559148982,0.0051102956389645,0.0189435804011261,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_20d,"(-0.437, -0.114]",6127,0.5082422066264077,0.0026052634374799,0.003743262291515,0.0026637781761954,0.0202464310782041,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_20d,"(-0.114, 0.00376]",6022,0.5116240451677183,0.0018031303446152,0.0015188915554668,0.004216214659658,0.018929221149534,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_20d,"(0.00376, 0.133]",5949,0.5190788367792907,0.0058778115227371,0.0074445585261083,0.004158776806001,0.0196143140933192,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_pct_change_20d,"(0.133, 0.612]",6027,0.5550024888003982,0.0003697580922853,-0.0001847571016245,0.0061077203186011,0.0219747374560025,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_distance_ma20,"(-0.255, -0.0771]",6127,0.5354986126978946,0.003726664734047,0.0036683929832759,0.0027465824943325,0.018068928765167,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_distance_ma20,"(-0.0771, -0.0127]",6006,0.4983349983349983,0.0012613410351089,0.0019362716051124,0.0051090678329792,0.0204934040399801,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_distance_ma20,"(-0.0127, 0.056]",5996,0.5028352234823216,0.0003519864528265,0.0006509157307644,0.0044091981582776,0.0217511827650153,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_distance_ma20,"(0.056, 0.447]",5996,0.5568712474983322,0.0052530241718079,0.0062120578447233,0.0048885728219542,0.0205065288692132,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_trend_ma,"(-0.224, -0.0621]",6090,0.5333333333333333,0.0044826568160301,0.0053405796433808,0.0018061605348668,0.0192407987955288,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_trend_ma,"(-0.0621, -0.0024]",5980,0.5070234113712374,0.0015685636906649,0.0015665136825866,0.0052595037256307,0.018951701684212,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_trend_ma,"(-0.0024, 0.0604]",6075,0.4671604938271605,0.0004982541669437,0.0018379517616605,0.0037305003415874,0.0211219715930328,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_trend_ma,"(0.0604, 0.24]",5980,0.5869565217391305,0.0040652588367384,0.0037121140176113,0.0063793758584222,0.021462430100853,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_percentile_252,"(0.0029699999999999996, 0.262]",6316,0.4916086130462317,0.0017507707573755,0.0025326660997143,0.0037518750449317,0.0185560347832003,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_percentile_252,"(0.262, 0.488]",5796,0.4742926155969634,0.001500700417335,0.0025008056517989,0.0033505017815506,0.02121801726356,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_percentile_252,"(0.488, 0.706]",6007,0.5007491260196437,0.0016795556776797,0.0027780068101727,0.0034654501234398,0.0215059811738815,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_vix_percentile_252,"(0.706, 0.968]",6006,0.627039627039627,0.0056895627887777,0.004674892619902,0.0065483678228371,0.0196142153688546,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_5d,"(-0.0392, -0.00697]",6127,0.6079647462053207,0.0051938238966095,0.0047287408132465,0.0046649319782318,0.019664644165692,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_5d,"(-0.00697, 0.00398]",6033,0.4782032156472733,0.0030968663557154,0.0050145784475001,0.0051221234406614,0.0211462100208721,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_5d,"(0.00398, 0.0134]",6006,0.4898434898434898,0.0021222822466894,0.00303508075982,0.0023245955461556,0.0194534002942709,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_5d,"(0.0134, 0.0553]",5959,0.5161939922805839,0.000128234917856,-0.0003689815661264,0.0050037719997938,0.0205187897534193,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_20d,"(-0.0803, -0.00265]",6127,0.5696099232903542,0.0037150316773329,0.0026492644204369,0.0072266111597491,0.0210364861857453,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_20d,"(-0.00265, 0.0128]",6038,0.5442199403776085,0.0042345566478485,0.0048130488523438,0.0051299082271456,0.0204093931783033,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_20d,"(0.0128, 0.0318]",6017,0.5167026757520359,0.0030287551433155,0.0045986899779232,0.0028972861784854,0.0180062090079662,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_20d,"(0.0318, 0.128]",5943,0.4615514050143025,-0.0004270131308058,0.0003857194945024,0.0017799097691206,0.0213197246669265,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_60d,"(-0.078, 0.0203]",6111,0.5725740468008509,0.0024335143341025,0.0014634094303628,0.0072508404953269,0.021278593422883,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_60d,"(0.0203, 0.0427]",6012,0.5879906852960746,0.0085726295378576,0.0090453635713878,0.003165957086088,0.0186435676873651,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_60d,"(0.0427, 0.0715]",6017,0.4690044872860229,0.0019481667073637,0.003656583693483,0.0031170174607799,0.0190665864543338,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_60d,"(0.0715, 0.162]",5985,0.4631578947368421,-0.002358469702227,-0.0016824401464255,0.0035361892757063,0.0217755532377159,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_120d,"(-0.06, 0.0691]",6038,0.6112951308380259,0.0061181058431943,0.005574472841085,0.0054673963645108,0.0199288557361628,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_120d,"(0.0691, 0.099]",6033,0.5373777556771092,0.0035476068197591,0.004120613621825,0.0070579679847496,0.0227239379771758,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_120d,"(0.099, 0.134]",6069,0.4938210578348986,0.0005116059984154,0.0007531293107585,0.0048061000563672,0.0201637899158216,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_return_120d,"(0.134, 0.342]",5985,0.4507936507936508,0.0004290327416009,0.0020328838505474,-0.0002503382118435,0.0179400100946967,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma50,"(-0.0693, 0.00457]",6075,0.631440329218107,0.0067693898266181,0.0058038145105418,0.0071467554490161,0.0201320515835863,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma50,"(0.00457, 0.0174]",6059,0.5254992573031854,0.0033857378599426,0.0033229638043438,0.0053775752716564,0.0194407695837278,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma50,"(0.0174, 0.0326]",6048,0.4408068783068783,-0.0003667314906109,0.0019278513385817,0.0031067676580321,0.0198289062899434,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma50,"(0.0326, 0.0861]",5943,0.4950361770149756,0.0007733965931006,0.0013804854264946,0.0014258469502948,0.0213948996546292,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma200,"(-0.0461, 0.0655]",6059,0.6009242449249051,0.0054054118083585,0.0044419424269333,0.006121910553273,0.0205168581577949,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma200,"(0.0655, 0.0872]",6075,0.4643621399176955,0.0005224186019759,0.0016475576898347,0.0061000588630879,0.0216307502402858,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma200,"(0.0872, 0.102]",5964,0.5546613011401744,0.0047697548070318,0.0056073790551055,0.0051578401833863,0.0199863535827033,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_distance_sma200,"(0.102, 0.13]",6027,0.4741994358719097,-5.89626738521715e-05,0.0008114866122908,-0.0002736129656772,0.0186248359236894,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_trend_ma50_200,"(0.0115, 0.0452]",6090,0.5853858784893268,0.0043265799678161,0.0040484770214396,0.0044127204806843,0.0214726687154743,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
origin_spy_trend_ma50_200,"(0.0452, 0.0642]",6043,0.4789012080092669,-0.0010741790177275,-0.001359058218241,0.0073433192076823,0.0210452164814403,10477550263,regime-analysis-120,35165084206,2026-09-17T01:48:37Z,2026-09-17T01:48:37Z,2026-10-17T01:48:35Z,2190765
